Iteration #,Relative Residual
247,0.0254259
248,0.0249022
249,0.0243555
250,0.0234044
251,0.0233176
252,0.0231599
253,0.0230052
254,0.0229281
255,0.0226912
256,0.0223961
257,0.0220438
258,0.0216541
259,0.0214656
260,0.0214119
261,0.0213591
262,0.02133
263,0.0212611
264,0.0208107
265,0.0206497
266,0.0204926
267,0.020163
268,0.0197473
269,0.018937
270,0.0184623
271,0.0183108
272,0.0181267
273,0.0180928
274,0.0180459
275,0.0179727
276,0.0177029
277,0.0174512
278,0.0168587
279,0.0165465
280,0.0164078
281,0.0163188
282,0.0162578
283,0.0160726
284,0.0159915
285,0.0159056
286,0.0158099
287,0.0155868
288,0.0152694
289,0.0145
290,0.0130816
291,0.0129589
292,0.0128377
293,0.0127492
294,0.0126712
295,0.0126165
296,0.0124421
297,0.0120744
298,0.0116911
299,0.0110539
300,0.0106648
301,0.010636
302,0.0106034
303,0.0105492
304,0.010511
305,0.0104964
306,0.0104771
307,0.0104349
308,0.0103589
309,0.0102806
310,0.0101934
311,0.0100608
312,0.0100134
313,0.00996996
314,0.00993079
315,0.009897
316,0.00981679
317,0.00966543
318,0.00942809
319,0.00924476
320,0.00916868
321,0.00912291
322,0.00902718
323,0.00892081
324,0.00887251
325,0.00881962
326,0.00877408
327,0.00872159
328,0.00862654
329,0.00857997
330,0.00849368
331,0.00822957
332,0.00814229
333,0.00804368
334,0.00796717
335,0.00786248
336,0.00776827
337,0.00760457
338,0.00751155
339,0.00747294
340,0.00745165
341,0.007447
342,0.00742787
343,0.00740414
344,0.00732697
345,0.00723995
346,0.00714215
347,0.00701093
348,0.00687789
349,0.00676471
350,0.00667731
351,0.00665046
352,0.00660867
353,0.00656565
354,0.00653538
355,0.00650999
356,0.00646102
357,0.00638359
358,0.00633979
359,0.00631081
360,0.0062546
361,0.00604471
362,0.00593708
363,0.00590837
364,0.00588031
365,0.00585767
366,0.00578836
367,0.00557059
368,0.0054711
369,0.00537891
370,0.00532022
371,0.00531215
372,0.00528533
373,0.00523824
374,0.00517287
375,0.00511737
376,0.0050471
377,0.00482678
378,0.00459254
379,0.00448041
380,0.00437458
381,0.00425564
382,0.00420341
383,0.00412968
384,0.00409885
385,0.00406817
386,0.00402418
387,0.0039476
388,0.00366663
389,0.00352181
390,0.0034734
391,0.00342364
392,0.003398
393,0.0033554
394,0.00334882
395,0.00334598
396,0.00331866
397,0.00329264
398,0.00323818
399,0.00314449
400,0.00306859
401,0.00306544
402,0.00306222
403,0.00305717
404,0.00305205
405,0.00304991
406,0.00304515
407,0.00304028
408,0.00303659
409,0.00303119
410,0.00301744
411,0.002998
412,0.00298221
413,0.00295465
414,0.00294467
415,0.00293
416,0.00289975
417,0.00286951
418,0.0028324
419,0.00280582
420,0.00278937
421,0.00278364
422,0.00275889
423,0.00274138
424,0.00272945
425,0.00270314
426,0.00267726
427,0.00266879
428,0.00266117
429,0.00263405
430,0.00259836
431,0.00251608
432,0.00240873
433,0.00235155
434,0.00230344
435,0.00226385
436,0.00225305
437,0.00223958
438,0.00222171
439,0.00220953
440,0.00220392
441,0.0021883
442,0.00216275
443,0.00213822
444,0.00209609
445,0.00205558
446,0.00201823
447,0.00199734
448,0.00191198
449,0.00188134
450,0.00181991
451,0.00181115
452,0.00179749
453,0.00178863
454,0.00178578
455,0.00178102
456,0.00177101
457,0.00175499
458,0.00170628
459,0.00168835
460,0.001668
461,0.00165901
462,0.00164841
463,0.00163612
464,0.00161659
465,0.00161032
466,0.00160692
467,0.00158803
468,0.00157049
469,0.00154816
470,0.00151244
471,0.00150661
472,0.00149139
473,0.00148489
474,0.00147735
475,0.00147314
476,0.00146493
477,0.00143201
478,0.00138701
479,0.00136413
480,0.00135472
481,0.00134633
482,0.0013437
483,0.00133718
484,0.00132154
485,0.00130858
486,0.0012967
487,0.0012857
488,0.00122083
489,0.00116124
490,0.00112924
491,0.0011166
492,0.00110969
493,0.00110345
494,0.00109855
495,0.0010906
496,0.0010717
497,0.00104234
498,0.0010173
499,0.000969951
500,0.000953967
501,0.000952534
502,0.000950432
503,0.000946238
504,0.000941726
505,0.000939314
506,0.00093243
507,0.000922668
508,0.000916528
509,0.000911832
510,0.00090837
511,0.000900425
512,0.000896401
513,0.000893457
514,0.000889689
515,0.000883475
516,0.000870284
517,0.000856045
518,0.000836456
519,0.000820605
520,0.000814084
521,0.000809035
522,0.00080105
523,0.000795089
524,0.000792187
525,0.00078591
526,0.000781842
527,0.000777277
528,0.000772324
529,0.000766638
530,0.000759319
531,0.000743209
532,0.000738399
533,0.00072888
534,0.000717705
535,0.000710171
536,0.000701506
537,0.000677664
538,0.000674862
539,0.000672307
540,0.000668642
541,0.000667512
542,0.000665342
543,0.000662581
544,0.000657277
545,0.000648574
546,0.000639578
547,0.000627882
548,0.000607863
549,0.000595636
550,0.000590023
551,0.00058681
552,0.000582844
553,0.000580459
554,0.000579085
555,0.000577128
556,0.000573357
557,0.000564082
558,0.000560486
559,0.000557943
560,0.000552669
561,0.000536213
562,0.000526626
563,0.000517951
564,0.000514166
565,0.000513389
566,0.000510718
567,0.000502727
568,0.000496349
569,0.000482171
570,0.000475337
571,0.000471812
572,0.000467254
573,0.000461023
574,0.000455944
575,0.000451962
576,0.000445684
577,0.000437643
578,0.00042
579,0.000411762
580,0.000400911
581,0.0003878
582,0.000382561
583,0.000376657
584,0.000372773
585,0.000371264
586,0.000369502
587,0.000362476
588,0.000349991
589,0.000331257
590,0.000328447
591,0.000325235
592,0.000322245
593,0.000317572
594,0.000316916
595,0.000316447
596,0.000314473
597,0.000313376
598,0.000308121
599,0.000303978
600,0.000295919
601,0.000294883
602,0.00029436
603,0.000293936
604,0.000293802
605,0.00029346
606,0.000292531
607,0.000291054
608,0.000290917
609,0.00029079
610,0.000290339
611,0.00028784
612,0.000286314
613,0.00028415
614,0.00028333
615,0.000281525
616,0.000278313
617,0.000276194
618,0.000274319
619,0.000271447
620,0.00026996
621,0.000268914
622,0.000266304
623,0.000264649
624,0.000263914
625,0.000261951
626,0.000260084
627,0.000259679
628,0.000258786
629,0.000256114
630,0.000252354
631,0.000243778
632,0.00023519
633,0.000228324
634,0.000225218
635,0.000222017
636,0.000221
637,0.000219531
638,0.000217593
639,0.000216945
640,0.000216188
641,0.000215094
642,0.00021268
643,0.000210314
644,0.00020576
645,0.000201423
646,0.000197526
647,0.000195159
648,0.000184541
649,0.00018109
650,0.000175857
651,0.000175197
652,0.000174848
653,0.000174376
654,0.000174187
655,0.000173933
656,0.000172762
657,0.000170057
658,0.000165822
659,0.00016399
660,0.000163011
661,0.00016202
662,0.000160294
663,0.000159036
664,0.000157389
665,0.000157046
666,0.000156633
667,0.000155316
668,0.000154172
669,0.000150696
670,0.000147644
671,0.000147102
672,0.000145428
673,0.000145004
674,0.000144609
675,0.000144155
676,0.00014294
677,0.000139349
678,0.000137167
679,0.00013513
680,0.000134042
681,0.000132613
682,0.000131996
683,0.000130964
684,0.00013027
685,0.000129573
686,0.000129018
687,0.000127006
688,0.000118282
689,0.000114639
690,0.000112215
691,0.000111699
692,0.000110485
693,0.000109937
694,0.000109576
695,0.000108925
696,0.000107394
697,0.000105322
698,0.00010289
699,9.87854e-05
700,9.65288e-05
701,9.62096e-05
702,9.58765e-05
703,9.52726e-05
704,9.46573e-05
705,9.42371e-05
706,9.36395e-05
707,9.27147e-05
708,9.21968e-05
709,9.19193e-05
710,9.17126e-05
711,9.10179e-05
712,9.05773e-05
713,9.03544e-05
714,9.01311e-05
715,8.97311e-05
716,8.91724e-05
717,8.79387e-05
718,8.64912e-05
719,8.47924e-05
720,8.3413e-05
721,8.22364e-05
722,8.12416e-05
723,8.04718e-05
724,7.98989e-05
725,7.90411e-05
726,7.86773e-05
727,7.81425e-05
728,7.79117e-05
729,7.74835e-05
730,7.7237e-05
731,7.56432e-05
732,7.5019e-05
733,7.3807e-05
734,7.24419e-05
735,7.16848e-05
736,7.09848e-05
737,6.92478e-05
738,6.85117e-05
739,6.81561e-05
740,6.76952e-05
741,6.75131e-05
742,6.73644e-05
743,6.72436e-05
744,6.68995e-05
745,6.66431e-05
746,6.57606e-05
747,6.5392e-05
748,6.32181e-05
749,6.08487e-05
750,5.94969e-05
751,5.92661e-05
752,5.89098e-05
753,5.87037e-05
754,5.85731e-05
755,5.84047e-05
756,5.82529e-05
757,5.78314e-05
758,5.71532e-05
759,5.67984e-05
760,5.6627e-05
761,5.56298e-05
762,5.46662e-05
763,5.32239e-05
764,5.24239e-05
765,5.23527e-05
766,5.22679e-05
767,5.19756e-05
768,5.15723e-05
769,5.00981e-05
770,4.88753e-05
771,4.83667e-05
772,4.74072e-05
773,4.68482e-05
774,4.61319e-05
775,4.57286e-05
776,4.52341e-05
777,4.47727e-05
778,4.34996e-05
779,4.2829e-05
780,4.20009e-05
781,4.01273e-05
782,3.90756e-05
783,3.85632e-05
784,3.8182e-05
785,3.80084e-05
786,3.79261e-05
787,3.77233e-05
788,3.70615e-05
789,3.53858e-05
790,3.45561e-05
791,3.40613e-05
792,3.37953e-05
793,3.32897e-05
794,3.31649e-05
795,3.31127e-05
796,3.29706e-05
797,3.28943e-05
798,3.2737e-05
799,3.23421e-05
800,3.17266e-05
801,3.15478e-05
802,3.148e-05
803,3.14486e-05
804,3.14013e-05
805,3.1258e-05
806,3.11569e-05
807,3.1029e-05
808,3.10046e-05
809,3.10019e-05
810,3.09912e-05
811,3.08337e-05
812,3.07461e-05
813,3.05449e-05
814,3.04328e-05
815,3.01693e-05
816,2.99173e-05
817,2.97648e-05
818,2.96261e-05
819,2.93109e-05
820,2.90263e-05
821,2.85847e-05
822,2.80304e-05
823,2.77918e-05
824,2.75805e-05
825,2.72318e-05
826,2.70901e-05
827,2.70377e-05
828,2.69654e-05
829,2.6844e-05
830,2.66979e-05
831,2.62449e-05
832,2.57633e-05
833,2.5186e-05
834,2.46724e-05
835,2.39363e-05
836,2.36993e-05
837,2.33744e-05
838,2.28231e-05
839,2.27715e-05
840,2.25502e-05
841,2.23651e-05
842,2.20595e-05
843,2.1742e-05
844,2.146e-05
845,2.11403e-05
846,2.10396e-05
847,2.06087e-05
848,2.00921e-05
849,1.97992e-05
850,1.95585e-05
851,1.95178e-05
852,1.9486e-05
853,1.94202e-05
854,1.93661e-05
855,1.92484e-05
856,1.88843e-05
857,1.84276e-05
858,1.80717e-05
859,1.78211e-05
860,1.7707e-05
861,1.76324e-05
862,1.75125e-05
863,1.74449e-05
864,1.72941e-05
865,1.72593e-05
866,1.71964e-05
867,1.69919e-05
868,1.6796e-05
869,1.62598e-05
870,1.58262e-05
871,1.57428e-05
872,1.55791e-05
873,1.55338e-05
874,1.55039e-05
875,1.54807e-05
876,1.54278e-05
877,1.5164e-05
878,1.48862e-05
879,1.44904e-05
880,1.4339e-05
881,1.3932e-05
882,1.37204e-05
883,1.35079e-05
884,1.34106e-05
885,1.33805e-05
886,1.33496e-05
887,1.33211e-05
888,1.27772e-05
889,1.23968e-05
890,1.21043e-05
891,1.19485e-05
892,1.17692e-05
893,1.16803e-05
894,1.16348e-05
895,1.16019e-05
896,1.15057e-05
897,1.1366e-05
898,1.12075e-05
899,1.09438e-05
900,1.06838e-05
901,1.06171e-05
902,1.0534e-05
903,1.04208e-05
904,1.03446e-05
905,1.03215e-05
906,1.02046e-05
907,1.01194e-05
908,1.00684e-05
909,1.00428e-05
910,1.00241e-05
911,9.94772e-06
912,9.90814e-06
913,9.87501e-06
914,9.85258e-06
915,9.81039e-06
916,9.76655e-06
917,9.68179e-06
918,9.53928e-06
919,9.37547e-06
920,9.25103e-06
921,9.1444e-06
922,9.0346e-06
923,8.95408e-06
924,8.8865e-06
925,8.77899e-06
926,8.72022e-06
927,8.66261e-06
928,8.63899e-06
929,8.59794e-06
930,8.5777e-06
931,8.41512e-06
932,8.33386e-06
933,8.20499e-06
934,8.02026e-06
935,7.94122e-06
936,7.88692e-06
937,7.71186e-06
938,7.62497e-06
939,7.57518e-06
940,7.53573e-06
941,7.48826e-06
942,7.47289e-06
943,7.45663e-06
944,7.41323e-06
945,7.38251e-06
946,7.30095e-06
947,7.27072e-06
948,7.0843e-06
949,6.85624e-06
950,6.72001e-06
951,6.70378e-06
952,6.68166e-06
953,6.65607e-06
954,6.63964e-06
955,6.6209e-06
956,6.57435e-06
957,6.52375e-06
958,6.44167e-06
959,6.40607e-06
960,6.34899e-06
961,6.2249e-06
962,5.98333e-06
963,5.87665e-06
964,5.79771e-06
965,5.77714e-06
966,5.77082e-06
967,5.74379e-06
968,5.7086e-06
969,5.61059e-06
970,5.42073e-06
971,5.30179e-06
972,5.13518e-06
973,4.98493e-06
974,4.78225e-06
975,4.69611e-06
976,4.6118e-06
977,4.56331e-06
978,4.50493e-06
979,4.47666e-06
980,4.45596e-06
981,4.40974e-06
982,4.36328e-06
983,4.22753e-06
984,4.16647e-06
985,4.11574e-06
986,4.10559e-06
987,4.07751e-06
988,4.04891e-06
989,3.90018e-06
990,3.84102e-06
991,3.80342e-06
992,3.75123e-06
993,3.71162e-06
994,3.68346e-06
995,3.6726e-06
996,3.6609e-06
997,3.64943e-06
998,3.63919e-06
999,3.60433e-06
1000,3.53229e-06
1001,3.50413e-06
1002,3.49462e-06
1003,3.49116e-06
1004,3.48586e-06
1005,3.47388e-06
1006,3.45501e-06
1007,3.43497e-06
1008,3.43127e-06
1009,3.43021e-06
1010,3.42963e-06
1011,3.41301e-06
1012,3.40309e-06
1013,3.39125e-06
1014,3.35887e-06
1015,3.32327e-06
1016,3.30291e-06
1017,3.28995e-06
1018,3.27702e-06
1019,3.24764e-06
1020,3.21795e-06
1021,3.18226e-06
1022,3.14466e-06
1023,3.12161e-06
1024,3.10065e-06
1025,3.07864e-06
1026,3.06704e-06
1027,3.05658e-06
1028,3.03425e-06
1029,3.00087e-06
1030,2.97829e-06
1031,2.9192e-06
1032,2.88771e-06
1033,2.86491e-06
1034,2.85068e-06
1035,2.83374e-06
1036,2.82396e-06
1037,2.80513e-06
1038,2.77509e-06
1039,2.76086e-06
1040,2.73909e-06
1041,2.68918e-06
1042,2.61378e-06
1043,2.53113e-06
1044,2.45128e-06
1045,2.37436e-06
1046,2.3455e-06
1047,2.30752e-06
1048,2.23136e-06
1049,2.20612e-06
1050,2.19159e-06
1051,2.1881e-06
1052,2.187e-06
1053,2.17985e-06
1054,2.17448e-06
1055,2.15485e-06
1056,2.09246e-06
1057,2.04772e-06
1058,1.99665e-06
1059,1.95501e-06
1060,1.94241e-06
1061,1.92702e-06
1062,1.90999e-06
1063,1.90342e-06
1064,1.89068e-06
1065,1.88683e-06
1066,1.88023e-06
1067,1.85879e-06
1068,1.83333e-06
1069,1.7813e-06
1070,1.73695e-06
1071,1.72994e-06
1072,1.71668e-06
1073,1.711e-06
1074,1.70715e-06
1075,1.70476e-06
1076,1.70037e-06
1077,1.67781e-06
1078,1.63931e-06
1079,1.60356e-06
1080,1.58044e-06
1081,1.53801e-06
1082,1.50928e-06
1083,1.49259e-06
1084,1.48327e-06
1085,1.48024e-06
1086,1.47674e-06
1087,1.47253e-06
1088,1.41631e-06
1089,1.36804e-06
1090,1.34862e-06
1091,1.33179e-06
1092,1.31441e-06
1093,1.30832e-06
1094,1.30105e-06
1095,1.29524e-06
1096,1.28532e-06
1097,1.27565e-06
1098,1.24919e-06
1099,1.22348e-06
1100,1.19061e-06
1101,1.18322e-06
1102,1.17047e-06
1103,1.15812e-06
1104,1.14826e-06
1105,1.14485e-06
1106,1.13369e-06
1107,1.12546e-06
1108,1.11914e-06
1109,1.11579e-06
1110,1.11315e-06
1111,1.10475e-06
1112,1.1014e-06
1113,1.09911e-06
1114,1.09679e-06
1115,1.09152e-06
1116,1.08741e-06
1117,1.0797e-06
1118,1.06378e-06
1119,1.04682e-06
1120,1.0331e-06
1121,1.02154e-06
1122,1.00967e-06
1123,9.99952e-07
1124,9.94591e-07
1125,9.84772e-07
1126,9.7719e-07
1127,9.72417e-07
1128,9.70278e-07
1129,9.66804e-07
1130,9.64439e-07
1131,9.47811e-07
1132,9.38622e-07
1133,9.25496e-07
1134,9.06944e-07
1135,8.96912e-07
1136,8.9195e-07
1137,8.72664e-07
1138,8.59844e-07
1139,8.54083e-07
1140,8.50627e-07
1141,8.4663e-07
1142,8.45127e-07
1143,8.42361e-07
1144,8.3712e-07
1145,8.33846e-07
1146,8.23326e-07
1147,8.20472e-07
1148,8.0532e-07
1149,7.83989e-07
1150,7.67786e-07
1151,7.66132e-07
1152,7.62537e-07
1153,7.58025e-07
1154,7.53996e-07
1155,7.50971e-07
1156,7.47945e-07
1157,7.38808e-07
1158,7.28684e-07
1159,7.23635e-07
1160,7.18565e-07
1161,7.04683e-07
1162,6.84731e-07
1163,6.77319e-07
1164,6.69019e-07
1165,6.66948e-07
1166,6.65552e-07
1167,6.55998e-07
1168,6.43759e-07
1169,6.29867e-07
1170,6.15825e-07
1171,6.12459e-07
1172,6.09013e-07
1173,6.05286e-07
1174,5.98618e-07
1175,5.95408e-07
1176,5.90009e-07
1177,5.8029e-07
1178,5.59209e-07
1179,5.46724e-07
1180,5.31523e-07
1181,5.04663e-07
1182,4.90674e-07
1183,4.85052e-07
1184,4.8101e-07
1185,4.77871e-07
1186,4.76651e-07
1187,4.73055e-07
1188,4.63018e-07
1189,4.45682e-07
1190,4.37205e-07
1191,4.32319e-07
1192,4.27593e-07
1193,4.24114e-07
1194,4.21622e-07
1195,4.20515e-07
1196,4.19525e-07
1197,4.17553e-07
1198,4.16002e-07
1199,4.08956e-07
1200,4.0117e-07
1201,3.98461e-07
1202,3.97222e-07
1203,3.96105e-07
1204,3.94308e-07
1205,3.91699e-07
1206,3.89427e-07
1207,3.8739e-07
1208,3.87107e-07
1209,3.87081e-07
1210,3.87047e-07
1211,3.85597e-07
1212,3.84452e-07
1213,3.82754e-07
1214,3.81274e-07
1215,3.7936e-07
1216,3.76997e-07
1217,3.74927e-07
1218,3.72517e-07
1219,3.68788e-07
1220,3.65535e-07
1221,3.62124e-07
1222,3.55535e-07
1223,3.49019e-07
1224,3.44837e-07
1225,3.41261e-07
1226,3.40443e-07
1227,3.39875e-07
1228,3.38986e-07
1229,3.37029e-07
1230,3.35198e-07
1231,3.29263e-07
1232,3.22476e-07
1233,3.14365e-07
1234,3.06809e-07
1235,2.96967e-07
1236,2.93936e-07
1237,2.88901e-07
1238,2.83008e-07
1239,2.81507e-07
1240,2.80786e-07
1241,2.79327e-07
1242,2.77198e-07
1243,2.75152e-07
1244,2.73407e-07
1245,2.72034e-07
1246,2.70527e-07
1247,2.67778e-07
1248,2.57158e-07
1249,2.50689e-07
1250,2.45343e-07
1251,2.42497e-07
1252,2.41614e-07
1253,2.40401e-07
1254,2.39692e-07
1255,2.3782e-07
1256,2.34787e-07
1257,2.31936e-07
1258,2.28728e-07
1259,2.23646e-07
1260,2.21826e-07
1261,2.20129e-07
1262,2.1673e-07
1263,2.15775e-07
1264,2.14708e-07
1265,2.14391e-07
1266,2.13948e-07
1267,2.11368e-07
1268,2.08639e-07
1269,2.03634e-07
1270,1.9854e-07
1271,1.97656e-07
1272,1.95767e-07
1273,1.94837e-07
1274,1.94226e-07
1275,1.93883e-07
1276,1.92819e-07
1277,1.90065e-07
1278,1.85564e-07
1279,1.82605e-07
1280,1.79807e-07
1281,1.75736e-07
1282,1.743e-07
1283,1.7271e-07
1284,1.71941e-07
1285,1.71538e-07
1286,1.70243e-07
1287,1.69665e-07
1288,1.65578e-07
1289,1.59734e-07
1290,1.56879e-07
1291,1.546e-07
1292,1.5201e-07
1293,1.51316e-07
1294,1.50868e-07
1295,1.50048e-07
1296,1.48875e-07
1297,1.47533e-07
1298,1.4565e-07
1299,1.42914e-07
1300,1.40104e-07
1301,1.39507e-07
1302,1.3849e-07
1303,1.37312e-07
1304,1.36179e-07
1305,1.35691e-07
1306,1.34445e-07
1307,1.33559e-07
1308,1.33012e-07
1309,1.32722e-07
1310,1.3253e-07
1311,1.31844e-07
1312,1.31515e-07
1313,1.31246e-07
1314,1.30968e-07
1315,1.30227e-07
1316,1.29587e-07
1317,1.28595e-07
1318,1.26555e-07
1319,1.24739e-07
1320,1.23089e-07
1321,1.21437e-07
1322,1.19448e-07
1323,1.17813e-07
1324,1.17114e-07
1325,1.16154e-07
1326,1.15471e-07
1327,1.15101e-07
1328,1.1493e-07
1329,1.14671e-07
1330,1.14423e-07
1331,1.12768e-07
1332,1.11721e-07
1333,1.10398e-07
1334,1.08963e-07
1335,1.08176e-07
1336,1.07637e-07
1337,1.05892e-07
1338,1.04522e-07
1339,1.03804e-07
1340,1.03373e-07
1341,1.02836e-07
1342,1.02656e-07
1343,1.02325e-07
1344,1.01483e-07
1345,1.01018e-07
1346,9.93379e-08
1347,9.79739e-08
1348,9.57639e-08
1349,9.357e-08
1350,9.2198e-08
1351,9.18885e-08
1352,9.17179e-08
1353,9.12739e-08
1354,9.04451e-08
1355,8.96184e-08
1356,8.90335e-08
1357,8.79705e-08
1358,8.69748e-08
1359,8.65127e-08
1360,8.58026e-08
1361,8.43516e-08
1362,8.30489e-08
1363,8.23409e-08
1364,8.1904e-08
1365,8.16039e-08
1366,8.12836e-08
1367,7.99974e-08
1368,7.77328e-08
1369,7.52679e-08
1370,7.3025e-08
1371,7.24722e-08
1372,7.20214e-08
1373,7.15389e-08
1374,7.0608e-08
1375,7.02636e-08
1376,6.97155e-08
1377,6.9134e-08
1378,6.62087e-08
1379,6.51154e-08
1380,6.39934e-08
1381,6.0584e-08
1382,5.93855e-08
1383,5.91052e-08
1384,5.88139e-08
1385,5.85621e-08
1386,5.84715e-08
1387,5.77517e-08
1388,5.55375e-08
1389,5.37663e-08
1390,5.24556e-08
1391,5.16834e-08
1392,5.10551e-08
1393,5.07849e-08
1394,5.04114e-08
1395,5.02884e-08
1396,5.01864e-08
1397,4.99567e-08
1398,4.96715e-08
1399,4.89391e-08
1400,4.63341e-08
1401,4.54245e-08
1402,4.48237e-08
1403,4.45137e-08
1404,4.41222e-08
1405,4.38395e-08
1406,4.35842e-08
1407,4.33938e-08
1408,4.33125e-08
1409,4.32936e-08
1410,4.32725e-08
1411,4.30369e-08
1412,4.29449e-08
1413,4.28638e-08
1414,4.27707e-08
1415,4.2474e-08
1416,4.20918e-08
1417,4.18987e-08
1418,4.16139e-08
1419,4.12327e-08
1420,4.10009e-08
1421,4.06861e-08
1422,3.98966e-08
1423,3.91725e-08
1424,3.86745e-08
1425,3.77946e-08
1426,3.7647e-08
1427,3.75566e-08
1428,3.74725e-08
1429,3.74051e-08
1430,3.73074e-08
1431,3.69427e-08
1432,3.61727e-08
1433,3.54819e-08
1434,3.48557e-08
1435,3.34412e-08
1436,3.31092e-08
1437,3.24616e-08
1438,3.18938e-08
1439,3.161e-08
1440,3.14068e-08
1441,3.11816e-08
1442,3.09828e-08
1443,3.07864e-08
1444,3.05475e-08
1445,3.03084e-08
1446,3.01444e-08
1447,2.99949e-08
1448,2.94037e-08
1449,2.87637e-08
1450,2.71488e-08
1451,2.68732e-08
1452,2.67621e-08
1453,2.65824e-08
1454,2.64443e-08
1455,2.63287e-08
1456,2.61792e-08
1457,2.59284e-08
1458,2.54659e-08
1459,2.51404e-08
1460,2.48376e-08
1461,2.46811e-08
1462,2.44279e-08
1463,2.42466e-08
1464,2.38574e-08
1465,2.37803e-08
1466,2.37067e-08
1467,2.34571e-08
1468,2.32737e-08
1469,2.27429e-08
1470,2.19818e-08
1471,2.18423e-08
1472,2.15998e-08
1473,2.14202e-08
1474,2.13382e-08
1475,2.12965e-08
1476,2.12294e-08
1477,2.09932e-08
1478,2.06065e-08
1479,2.02757e-08
1480,1.99774e-08
1481,1.96291e-08
1482,1.94228e-08
1483,1.9262e-08
1484,1.91005e-08
1485,1.90393e-08
1486,1.89764e-08
1487,1.88861e-08
1488,1.85906e-08
1489,1.80416e-08
1490,1.74521e-08
1491,1.71857e-08
1492,1.70067e-08
1493,1.68304e-08
1494,1.67901e-08
1495,1.67713e-08
1496,1.66339e-08
1497,1.65347e-08
1498,1.63794e-08
1499,1.61808e-08
1500,1.5836e-08
1501,1.57428e-08
1502,1.56554e-08
1503,1.55832e-08
1504,1.55291e-08
