Iteration #,Relative Residual
260,0.469802
261,0.468614
262,0.466709
263,0.464431
264,0.460497
265,0.456964
266,0.450218
267,0.450174
268,0.450012
269,0.449463
270,0.448704
271,0.448703
272,0.448702
273,0.448701
274,0.448698
275,0.448671
276,0.448071
277,0.447418
278,0.447277
279,0.44634
280,0.445555
281,0.445475
282,0.445425
283,0.445423
284,0.445084
285,0.44461
286,0.442942
287,0.442307
288,0.442092
289,0.441556
290,0.441249
291,0.441245
292,0.441235
293,0.441189
294,0.441133
295,0.440859
296,0.439963
297,0.439592
298,0.439573
299,0.439568
300,0.439543
301,0.439543
302,0.439542
303,0.439542
304,0.439536
305,0.439487
306,0.438717
307,0.436302
308,0.435187
309,0.433368
310,0.428904
311,0.428619
312,0.428372
313,0.428049
314,0.426884
315,0.424121
316,0.421334
317,0.421259
318,0.421246
319,0.421159
320,0.421036
321,0.421033
322,0.421028
323,0.421025
324,0.421006
325,0.420963
326,0.419735
327,0.416528
328,0.415212
329,0.413105
330,0.411607
331,0.411458
332,0.411201
333,0.410498
334,0.409374
335,0.408135
336,0.406804
337,0.40641
338,0.406258
339,0.406067
340,0.406008
341,0.406004
342,0.406001
343,0.406001
344,0.405938
345,0.405727
346,0.405316
347,0.404636
348,0.404316
349,0.403464
350,0.398355
351,0.396646
352,0.394902
353,0.393929
354,0.39269
355,0.391778
356,0.390376
357,0.390311
358,0.390294
359,0.390266
360,0.390264
361,0.390264
362,0.390264
363,0.390223
364,0.390208
365,0.389966
366,0.3883
367,0.388295
368,0.388294
369,0.387537
370,0.379122
371,0.373455
372,0.371767
373,0.371503
374,0.370483
375,0.36851
376,0.366282
377,0.362002
378,0.361364
379,0.361005
380,0.360793
381,0.360769
382,0.360754
383,0.360738
384,0.360618
385,0.360582
386,0.360528
387,0.360526
388,0.360496
389,0.360484
390,0.360452
391,0.360447
392,0.360444
393,0.360433
394,0.360428
395,0.36042
396,0.36041
397,0.360408
398,0.360398
399,0.360398
400,0.360156
401,0.360106
402,0.360049
403,0.360034
404,0.360009
405,0.359993
406,0.359459
407,0.358625
408,0.35846
409,0.358334
410,0.353052
411,0.352508
412,0.352466
413,0.352034
414,0.351923
415,0.351784
416,0.351782
417,0.35177
418,0.351754
419,0.351686
420,0.351686
421,0.351686
422,0.351686
423,0.351684
424,0.351683
425,0.351683
426,0.351682
427,0.351675
428,0.351658
429,0.351582
430,0.351582
431,0.351582
432,0.351582
433,0.351578
434,0.351575
435,0.351575
436,0.351574
437,0.351573
438,0.351561
439,0.351537
440,0.351536
441,0.351536
442,0.351536
443,0.351535
444,0.351533
445,0.351533
446,0.351533
447,0.35153
448,0.351526
449,0.351517
450,0.351516
451,0.351516
452,0.351516
453,0.351515
454,0.351515
455,0.351515
456,0.351515
457,0.351513
458,0.351511
459,0.351507
460,0.351506
461,0.351506
462,0.351506
463,0.351506
464,0.351505
465,0.351505
466,0.351505
467,0.351504
468,0.351504
469,0.351502
470,0.351501
471,0.351501
472,0.351501
473,0.351501
474,0.3515
475,0.3515
476,0.3515
477,0.3515
478,0.3515
479,0.351499
480,0.351498
481,0.351498
482,0.351498
483,0.351498
484,0.351498
485,0.351498
486,0.351498
487,0.351497
488,0.351497
489,0.351497
490,0.351496
491,0.351496
492,0.351496
493,0.351496
494,0.351496
495,0.351496
496,0.351496
497,0.351496
498,0.351496
499,0.351496
500,0.351495
501,0.351495
502,0.351495
503,0.351495
504,0.351495
505,0.351495
506,0.351495
507,0.351495
508,0.351495
509,0.351495
510,0.351495
511,0.351495
512,0.351495
513,0.351495
514,0.351495
515,0.351495
516,0.351495
517,0.351495
518,0.351495
519,0.351495
520,0.351495
521,0.351495
522,0.351495
523,0.351495
524,0.351495
525,0.351495
526,0.351495
527,0.351495
528,0.351495
529,0.351495
530,0.351495
531,0.351495
532,0.351495
533,0.351495
534,0.351495
535,0.351495
536,0.351495
537,0.351495
538,0.351495
539,0.351494
540,0.351494
541,0.351494
542,0.351494
543,0.351494
544,0.351494
545,0.351494
546,0.351494
547,0.351494
548,0.351494
549,0.351494
550,0.351494
551,0.351494
552,0.351494
553,0.351494
554,0.351494
555,0.351494
556,0.351494
557,0.351494
558,0.351494
559,0.351494
560,0.351494
561,0.351494
562,0.351494
563,0.351494
564,0.351494
565,0.351494
566,0.351494
567,0.351494
568,0.351494
569,0.351494
570,0.351494
571,0.351494
572,0.351494
573,0.351494
574,0.351494
575,0.351494
576,0.351494
577,0.351494
578,0.351494
579,0.351494
580,0.351494
581,0.351494
582,0.351494
583,0.351494
584,0.351494
585,0.351494
586,0.351494
587,0.351494
588,0.351494
589,0.351494
590,0.351494
591,0.351494
592,0.351494
593,0.351494
594,0.351494
595,0.351494
596,0.351494
597,0.351494
598,0.351494
599,0.351494
600,0.351494
601,0.351494
602,0.351494
603,0.351494
604,0.351494
605,0.351494
606,0.351494
607,0.351494
608,0.351494
609,0.351494
610,0.351494
611,0.351494
612,0.351494
613,0.351494
614,0.351494
615,0.351494
616,0.351494
617,0.351494
618,0.351494
619,0.351494
620,0.351494
621,0.351494
622,0.351494
623,0.351494
624,0.351494
625,0.351494
626,0.351494
627,0.351494
628,0.351494
629,0.351494
630,0.351494
631,0.351494
632,0.351494
633,0.351494
634,0.351494
635,0.351494
636,0.351494
637,0.351494
638,0.351494
639,0.351494
640,0.351494
641,0.351494
642,0.351494
643,0.351494
644,0.351494
645,0.351494
646,0.351494
647,0.351494
648,0.351494
649,0.351494
650,0.351494
651,0.351494
652,0.351494
653,0.351494
654,0.351494
655,0.351494
656,0.351494
657,0.351494
658,0.351494
659,0.351494
660,0.351494
661,0.351494
662,0.351494
663,0.351494
664,0.351494
665,0.351494
666,0.351494
667,0.351494
668,0.351494
669,0.351494
670,0.351494
671,0.351494
672,0.351494
673,0.351494
674,0.351494
675,0.351494
676,0.351494
677,0.351494
678,0.351494
679,0.351494
680,0.351494
681,0.351494
682,0.351494
683,0.351494
684,0.351494
685,0.351494
686,0.351494
687,0.351494
688,0.351494
689,0.351494
690,0.351494
691,0.351494
692,0.351494
693,0.351494
694,0.351494
695,0.351494
696,0.351494
697,0.351494
698,0.351494
699,0.351494
700,0.351494
701,0.351494
702,0.351494
703,0.351494
704,0.351494
705,0.351494
706,0.351494
707,0.351494
708,0.351494
709,0.351494
710,0.351494
711,0.351494
712,0.351494
713,0.351494
714,0.351494
715,0.351494
716,0.351494
717,0.351494
718,0.351494
719,0.351494
720,0.351494
721,0.351494
722,0.351494
723,0.351494
724,0.351494
725,0.351494
726,0.351494
727,0.351494
728,0.351494
729,0.351494
730,0.351494
731,0.351494
732,0.351494
733,0.351494
734,0.351494
735,0.351494
736,0.351494
737,0.351494
738,0.351494
739,0.351494
740,0.351494
741,0.351494
742,0.351494
743,0.351494
744,0.351494
745,0.351494
746,0.351494
747,0.351494
748,0.351494
749,0.351494
750,0.351494
751,0.351494
752,0.351494
753,0.351494
754,0.351494
755,0.351494
756,0.351494
757,0.351494
758,0.351494
759,0.351494
760,0.351494
761,0.351494
762,0.351494
763,0.351494
764,0.351494
765,0.351494
766,0.351494
767,0.351494
768,0.351494
769,0.351494
770,0.351494
771,0.351494
772,0.351494
773,0.351494
774,0.351494
775,0.351494
776,0.351494
777,0.351494
778,0.351494
779,0.351494
780,0.351494
781,0.351494
782,0.351494
783,0.351494
784,0.351494
785,0.351494
786,0.351494
787,0.351494
788,0.351494
789,0.351494
790,0.351494
791,0.351494
792,0.351494
793,0.351494
794,0.351494
795,0.351494
796,0.351494
797,0.351494
798,0.351494
799,0.351494
800,0.351494
801,0.351494
802,0.351494
803,0.351494
804,0.351494
805,0.351494
806,0.351494
807,0.351494
808,0.351494
809,0.351494
810,0.351494
811,0.351494
812,0.351494
813,0.351494
814,0.351494
815,0.351494
816,0.351494
817,0.351494
818,0.351494
819,0.351494
820,0.351494
821,0.351494
822,0.351494
823,0.351494
824,0.351494
825,0.351494
826,0.351494
827,0.351494
828,0.351494
829,0.351494
830,0.351494
831,0.351494
832,0.351494
833,0.351494
834,0.351494
835,0.351494
836,0.351494
837,0.351494
838,0.351494
839,0.351494
840,0.351494
841,0.351494
842,0.351494
843,0.351494
844,0.351494
845,0.351494
846,0.351494
847,0.351494
848,0.351494
849,0.351494
850,0.351494
851,0.351494
852,0.351494
853,0.351494
854,0.351494
855,0.351494
856,0.351494
857,0.351494
858,0.351494
859,0.351494
860,0.351494
861,0.351494
862,0.351494
863,0.351494
864,0.351494
865,0.351494
866,0.351494
867,0.351494
868,0.351494
869,0.351494
870,0.351494
871,0.351494
872,0.351494
873,0.351494
874,0.351494
875,0.351494
876,0.351494
877,0.351494
878,0.351494
879,0.351494
880,0.351494
881,0.351494
882,0.351494
883,0.351494
884,0.351494
885,0.351494
886,0.351494
887,0.351494
888,0.351494
889,0.351494
890,0.351494
891,0.351494
892,0.351494
893,0.351494
894,0.351494
895,0.351494
896,0.351494
897,0.351494
898,0.351494
899,0.351494
900,0.351494
901,0.351494
902,0.351494
903,0.351494
904,0.351494
905,0.351494
906,0.351494
907,0.351494
908,0.351494
909,0.351494
910,0.351494
911,0.351494
912,0.351494
913,0.351494
914,0.351494
915,0.351494
916,0.351494
917,0.351494
918,0.351494
919,0.351494
920,0.351494
921,0.351494
922,0.351494
923,0.351494
924,0.351494
925,0.351494
926,0.351494
927,0.351494
928,0.351494
929,0.351494
930,0.351494
931,0.351494
932,0.351494
933,0.351494
934,0.351494
935,0.351494
936,0.351494
937,0.351494
938,0.351494
939,0.351494
940,0.351494
941,0.351494
942,0.351494
943,0.351494
944,0.351494
945,0.351494
946,0.351494
947,0.351494
948,0.351494
949,0.351494
950,0.351494
951,0.351494
952,0.351494
953,0.351494
954,0.351494
955,0.351494
956,0.351494
957,0.351494
958,0.351494
959,0.351494
960,0.351494
961,0.351494
962,0.351494
963,0.351494
964,0.351494
965,0.351494
966,0.351494
967,0.351494
968,0.351494
969,0.351494
970,0.351494
971,0.351494
972,0.351494
973,0.351494
974,0.351494
975,0.351494
976,0.351494
977,0.351494
978,0.351494
979,0.351494
980,0.351494
981,0.351494
982,0.351494
983,0.351494
984,0.351494
985,0.351494
986,0.351494
987,0.351494
988,0.351494
989,0.351494
990,0.351494
991,0.351494
992,0.351494
993,0.351494
994,0.351494
995,0.351494
996,0.351494
997,0.351494
998,0.351494
999,0.351494
1000,0.351494
1001,0.351494
1002,0.351494
1003,0.351494
1004,0.351494
1005,0.351494
1006,0.351494
1007,0.351494
1008,0.351494
1009,0.351494
1010,0.351494
1011,0.351494
1012,0.351494
1013,0.351494
1014,0.351494
1015,0.351494
1016,0.351494
1017,0.351494
1018,0.351494
1019,0.351494
1020,0.351494
1021,0.351494
1022,0.351494
1023,0.351494
1024,0.351494
1025,0.351494
1026,0.351494
1027,0.351494
1028,0.351494
1029,0.351494
1030,0.351494
1031,0.351494
1032,0.351494
1033,0.351494
1034,0.351494
1035,0.351494
1036,0.351494
1037,0.351494
1038,0.351494
1039,0.351494
1040,0.351494
1041,0.351494
1042,0.351494
1043,0.351494
1044,0.351494
1045,0.351494
1046,0.351494
1047,0.351494
1048,0.351494
1049,0.351494
1050,0.351494
1051,0.351494
1052,0.351494
1053,0.351494
1054,0.351494
1055,0.351494
1056,0.351494
1057,0.351494
1058,0.351494
1059,0.351494
1060,0.351494
1061,0.351494
1062,0.351494
1063,0.351494
1064,0.351494
1065,0.351494
1066,0.351494
1067,0.351494
1068,0.351494
1069,0.351494
1070,0.351494
1071,0.351494
1072,0.351494
1073,0.351494
1074,0.351494
1075,0.351494
1076,0.351494
1077,0.351494
1078,0.351494
1079,0.351494
1080,0.351494
1081,0.351494
1082,0.351494
1083,0.351494
1084,0.351494
1085,0.351494
1086,0.351494
1087,0.351494
1088,0.351494
1089,0.351494
1090,0.351494
1091,0.351494
1092,0.351494
1093,0.351494
1094,0.351494
1095,0.351494
1096,0.351494
1097,0.351494
1098,0.351494
1099,0.351494
1100,0.351494
1101,0.351494
1102,0.351494
1103,0.351494
1104,0.351494
1105,0.351494
1106,0.351494
1107,0.351494
1108,0.351494
1109,0.351494
1110,0.351494
1111,0.351494
1112,0.351494
1113,0.351494
1114,0.351494
1115,0.351494
1116,0.351494
1117,0.351494
1118,0.351494
1119,0.351494
1120,0.351494
1121,0.351494
1122,0.351494
1123,0.351494
1124,0.351494
1125,0.351494
1126,0.351494
1127,0.351494
1128,0.351494
1129,0.351494
1130,0.351494
1131,0.351494
1132,0.351494
1133,0.351494
1134,0.351494
1135,0.351494
1136,0.351494
1137,0.351494
1138,0.351494
1139,0.351494
1140,0.351494
1141,0.351494
1142,0.351494
1143,0.351494
1144,0.351494
1145,0.351494
1146,0.351494
1147,0.351494
1148,0.351494
1149,0.351494
1150,0.351494
1151,0.351494
1152,0.351494
1153,0.351494
1154,0.351494
1155,0.351494
1156,0.351494
1157,0.351494
1158,0.351494
1159,0.351494
1160,0.351494
1161,0.351494
1162,0.351494
1163,0.351494
1164,0.351494
1165,0.351494
1166,0.351494
1167,0.351494
1168,0.351494
1169,0.351494
1170,0.351494
1171,0.351494
1172,0.351494
1173,0.351494
1174,0.351494
1175,0.351494
1176,0.351494
1177,0.351494
1178,0.351494
1179,0.351494
1180,0.351494
1181,0.351494
1182,0.351494
1183,0.351494
1184,0.351494
1185,0.351494
1186,0.351494
1187,0.351494
1188,0.351494
1189,0.351494
1190,0.351494
1191,0.351494
1192,0.351494
1193,0.351494
1194,0.351494
1195,0.351494
1196,0.351494
1197,0.351494
1198,0.351494
1199,0.351494
1200,0.351494
1201,0.351494
1202,0.351494
1203,0.351494
1204,0.351494
1205,0.351494
1206,0.351494
1207,0.351494
1208,0.351494
1209,0.351494
1210,0.351494
1211,0.351494
1212,0.351494
1213,0.351494
1214,0.351494
1215,0.351494
1216,0.351494
1217,0.351494
1218,0.351494
1219,0.351494
1220,0.351494
1221,0.351494
1222,0.351494
1223,0.351494
1224,0.351494
1225,0.351494
1226,0.351494
1227,0.351494
1228,0.351494
1229,0.351494
1230,0.351494
1231,0.351494
1232,0.351494
1233,0.351494
1234,0.351494
1235,0.351494
1236,0.351494
1237,0.351494
1238,0.351494
1239,0.351494
1240,0.351494
1241,0.351494
1242,0.351494
1243,0.351494
1244,0.351494
1245,0.351494
1246,0.351494
1247,0.351494
1248,0.351494
1249,0.351494
1250,0.351494
1251,0.351494
1252,0.351494
1253,0.351494
1254,0.351494
1255,0.351494
1256,0.351494
1257,0.351494
1258,0.351494
1259,0.351494
1260,0.351494
1261,0.351494
1262,0.351494
1263,0.351494
1264,0.351494
1265,0.351494
1266,0.351494
1267,0.351494
1268,0.351494
1269,0.351494
1270,0.351494
1271,0.351494
1272,0.351494
1273,0.351494
1274,0.351494
1275,0.351494
1276,0.351494
1277,0.351494
1278,0.351494
1279,0.351494
1280,0.351494
1281,0.351494
1282,0.351494
1283,0.351494
1284,0.351494
1285,0.351494
1286,0.351494
1287,0.351494
1288,0.351494
1289,0.351494
1290,0.351494
1291,0.351494
1292,0.351494
1293,0.351494
1294,0.351494
1295,0.351494
1296,0.351494
1297,0.351494
1298,0.351494
1299,0.351494
1300,0.351494
1301,0.351494
1302,0.351494
1303,0.351494
1304,0.351494
1305,0.351494
1306,0.351494
1307,0.351494
1308,0.351494
1309,0.351494
1310,0.351494
1311,0.351494
1312,0.351494
1313,0.351494
1314,0.351494
1315,0.351494
1316,0.351494
1317,0.351494
1318,0.351494
1319,0.351494
1320,0.351494
1321,0.351494
1322,0.351494
1323,0.351494
1324,0.351494
1325,0.351494
1326,0.351494
1327,0.351494
1328,0.351494
1329,0.351494
1330,0.351494
1331,0.351494
1332,0.351494
1333,0.351494
1334,0.351494
1335,0.351494
1336,0.351494
1337,0.351494
1338,0.351494
1339,0.351494
1340,0.351494
1341,0.351494
1342,0.351494
1343,0.351494
1344,0.351494
1345,0.351494
1346,0.351494
1347,0.351494
1348,0.351494
1349,0.351494
1350,0.351494
1351,0.351494
1352,0.351494
1353,0.351494
1354,0.351494
1355,0.351494
1356,0.351494
1357,0.351494
1358,0.351494
1359,0.351494
1360,0.351494
1361,0.351494
1362,0.351494
1363,0.351494
1364,0.351494
1365,0.351494
1366,0.351494
1367,0.351494
1368,0.351494
1369,0.351494
1370,0.351494
1371,0.351494
1372,0.351494
1373,0.351494
1374,0.351494
1375,0.351494
1376,0.351494
1377,0.351494
1378,0.351494
1379,0.351494
1380,0.351494
1381,0.351494
1382,0.351494
1383,0.351494
1384,0.351494
1385,0.351494
1386,0.351494
1387,0.351494
1388,0.351494
1389,0.351494
1390,0.351494
1391,0.351494
1392,0.351494
1393,0.351494
1394,0.351494
1395,0.351494
1396,0.351494
1397,0.351494
1398,0.351494
1399,0.351494
1400,0.351494
1401,0.351494
1402,0.351494
1403,0.351494
1404,0.351494
1405,0.351494
1406,0.351494
1407,0.351494
1408,0.351494
1409,0.351494
1410,0.351494
1411,0.351494
1412,0.351494
1413,0.351494
1414,0.351494
1415,0.351494
1416,0.351494
1417,0.351494
1418,0.351494
1419,0.351494
1420,0.351494
1421,0.351494
1422,0.351494
1423,0.351494
1424,0.351494
1425,0.351494
1426,0.351494
1427,0.351494
1428,0.351494
1429,0.351494
1430,0.351494
1431,0.351494
1432,0.351494
1433,0.351494
1434,0.351494
1435,0.351494
1436,0.351494
1437,0.351494
1438,0.351494
1439,0.351494
1440,0.351494
1441,0.351494
1442,0.351494
1443,0.351494
1444,0.351494
1445,0.351494
1446,0.351494
1447,0.351494
1448,0.351494
1449,0.351494
1450,0.351494
1451,0.351494
1452,0.351494
1453,0.351494
1454,0.351494
1455,0.351494
1456,0.351494
1457,0.351494
1458,0.351494
1459,0.351494
1460,0.351494
1461,0.351494
1462,0.351494
1463,0.351494
1464,0.351494
1465,0.351494
1466,0.351494
1467,0.351494
1468,0.351494
1469,0.351494
1470,0.351494
1471,0.351494
1472,0.351494
1473,0.351494
1474,0.351494
1475,0.351494
1476,0.351494
1477,0.351494
1478,0.351494
1479,0.351494
1480,0.351494
1481,0.351494
1482,0.351494
1483,0.351494
1484,0.351494
1485,0.351494
1486,0.351494
1487,0.351494
1488,0.351494
1489,0.351494
1490,0.351494
1491,0.351494
1492,0.351494
1493,0.351494
1494,0.351494
1495,0.351494
1496,0.351494
1497,0.351494
1498,0.351494
1499,0.351494
1500,0.351494
1501,0.351494
1502,0.351494
1503,0.351494
1504,0.351494
1505,0.351494
1506,0.351494
1507,0.351494
1508,0.351494
1509,0.351494
1510,0.351494
1511,0.351494
1512,0.351494
1513,0.351494
1514,0.351494
1515,0.351494
1516,0.351494
1517,0.351494
1518,0.351494
1519,0.351494
1520,0.351494
1521,0.351494
1522,0.351494
1523,0.351494
1524,0.351494
1525,0.351494
1526,0.351494
1527,0.351494
1528,0.351494
1529,0.351494
1530,0.351494
1531,0.351494
1532,0.351494
1533,0.351494
1534,0.351494
1535,0.351494
1536,0.351494
1537,0.351494
1538,0.351494
1539,0.351494
1540,0.351494
1541,0.351494
1542,0.351494
1543,0.351494
1544,0.351494
1545,0.351494
1546,0.351494
1547,0.351494
1548,0.351494
1549,0.351494
1550,0.351494
1551,0.351494
1552,0.351494
1553,0.351494
1554,0.351494
1555,0.351494
1556,0.351494
1557,0.351494
1558,0.351494
1559,0.351494
1560,0.351494
1561,0.351494
1562,0.351494
1563,0.351494
1564,0.351494
1565,0.351494
1566,0.351494
1567,0.351494
1568,0.351494
1569,0.351494
1570,0.351494
1571,0.351494
1572,0.351494
1573,0.351494
1574,0.351494
1575,0.351494
1576,0.351494
1577,0.351494
1578,0.351494
1579,0.351494
1580,0.351494
1581,0.351494
1582,0.351494
1583,0.351494
1584,0.351494
1585,0.351494
1586,0.351494
1587,0.351494
1588,0.351494
1589,0.351494
1590,0.351494
1591,0.351494
1592,0.351494
1593,0.351494
1594,0.351494
1595,0.351494
1596,0.351494
1597,0.351494
1598,0.351494
1599,0.351494
1600,0.351494
1601,0.351494
1602,0.351494
1603,0.351494
1604,0.351494
1605,0.351494
1606,0.351494
1607,0.351494
1608,0.351494
1609,0.351494
1610,0.351494
1611,0.351494
1612,0.351494
1613,0.351494
1614,0.351494
1615,0.351494
1616,0.351494
1617,0.351494
1618,0.351494
1619,0.351494
1620,0.351494
1621,0.351494
1622,0.351494
1623,0.351494
1624,0.351494
1625,0.351494
1626,0.351494
1627,0.351494
1628,0.351494
1629,0.351494
1630,0.351494
1631,0.351494
1632,0.351494
1633,0.351494
1634,0.351494
1635,0.351494
1636,0.351494
1637,0.351494
1638,0.351494
1639,0.351494
1640,0.351494
1641,0.351494
1642,0.351494
1643,0.351494
1644,0.351494
1645,0.351494
1646,0.351494
1647,0.351494
1648,0.351494
1649,0.351494
1650,0.351494
1651,0.351494
1652,0.351494
1653,0.351494
1654,0.351494
1655,0.351494
1656,0.351494
1657,0.351494
1658,0.351494
1659,0.351494
1660,0.351494
1661,0.351494
1662,0.351494
1663,0.351494
1664,0.351494
1665,0.351494
1666,0.351494
1667,0.351494
1668,0.351494
1669,0.351494
1670,0.351494
1671,0.351494
1672,0.351494
1673,0.351494
1674,0.351494
1675,0.351494
1676,0.351494
1677,0.351494
1678,0.351494
1679,0.351494
1680,0.351494
1681,0.351494
1682,0.351494
1683,0.351494
1684,0.351494
1685,0.351494
1686,0.351494
1687,0.351494
1688,0.351494
1689,0.351494
1690,0.351494
1691,0.351494
1692,0.351494
1693,0.351494
1694,0.351494
1695,0.351494
1696,0.351494
1697,0.351494
1698,0.351494
1699,0.351494
1700,0.351494
1701,0.351494
1702,0.351494
1703,0.351494
1704,0.351494
1705,0.351494
1706,0.351494
1707,0.351494
1708,0.351494
1709,0.351494
1710,0.351494
1711,0.351494
1712,0.351494
1713,0.351494
1714,0.351494
1715,0.351494
1716,0.351494
1717,0.351494
1718,0.351494
1719,0.351494
1720,0.351494
1721,0.351494
1722,0.351494
1723,0.351494
1724,0.351494
1725,0.351494
1726,0.351494
1727,0.351494
1728,0.351494
1729,0.351494
1730,0.351494
1731,0.351494
1732,0.351494
1733,0.351494
1734,0.351494
1735,0.351494
1736,0.351494
1737,0.351494
1738,0.351494
1739,0.351494
1740,0.351494
1741,0.351494
1742,0.351494
1743,0.351494
1744,0.351494
1745,0.351494
1746,0.351494
1747,0.351494
1748,0.351494
1749,0.351494
1750,0.351494
1751,0.351494
1752,0.351494
1753,0.351494
1754,0.351494
1755,0.351494
1756,0.351494
1757,0.351494
1758,0.351494
1759,0.351494
1760,0.351494
1761,0.351494
1762,0.351494
1763,0.351494
1764,0.351494
1765,0.351494
1766,0.351494
1767,0.351494
1768,0.351494
1769,0.351494
1770,0.351494
1771,0.351494
1772,0.351494
1773,0.351494
1774,0.351494
1775,0.351494
1776,0.351494
1777,0.351494
1778,0.351494
1779,0.351494
1780,0.351494
1781,0.351494
1782,0.351494
1783,0.351494
1784,0.351494
1785,0.351494
1786,0.351494
1787,0.351494
1788,0.351494
1789,0.351494
1790,0.351494
1791,0.351494
1792,0.351494
1793,0.351494
1794,0.351494
1795,0.351494
1796,0.351494
1797,0.351494
1798,0.351494
1799,0.351494
1800,0.351494
1801,0.351494
1802,0.351494
1803,0.351494
1804,0.351494
1805,0.351494
1806,0.351494
1807,0.351494
1808,0.351494
1809,0.351494
1810,0.351494
1811,0.351494
1812,0.351494
1813,0.351494
1814,0.351494
1815,0.351494
1816,0.351494
1817,0.351494
1818,0.351494
1819,0.351494
1820,0.351494
1821,0.351494
1822,0.351494
1823,0.351494
1824,0.351494
1825,0.351494
1826,0.351494
1827,0.351494
1828,0.351494
1829,0.351494
1830,0.351494
1831,0.351494
1832,0.351494
1833,0.351494
1834,0.351494
1835,0.351494
1836,0.351494
1837,0.351494
1838,0.351494
1839,0.351494
1840,0.351494
1841,0.351494
1842,0.351494
1843,0.351494
1844,0.351494
1845,0.351494
1846,0.351494
1847,0.351494
1848,0.351494
1849,0.351494
1850,0.351494
1851,0.351494
1852,0.351494
1853,0.351494
1854,0.351494
1855,0.351494
1856,0.351494
1857,0.351494
1858,0.351494
1859,0.351494
1860,0.351494
1861,0.351494
1862,0.351494
1863,0.351494
1864,0.351494
1865,0.351494
1866,0.351494
1867,0.351494
1868,0.351494
1869,0.351494
1870,0.351494
1871,0.351494
