Iteration #,Relative Residual
260,0.119612
261,0.11826
262,0.116999
263,0.116087
264,0.115191
265,0.114864
266,0.114381
267,0.113693
268,0.11311
269,0.112014
270,0.111569
271,0.111294
272,0.111111
273,0.110852
274,0.110601
275,0.11012
276,0.109527
277,0.108966
278,0.108109
279,0.107571
280,0.106515
281,0.104659
282,0.104591
283,0.104518
284,0.104479
285,0.10439
286,0.104336
287,0.103905
288,0.103384
289,0.103097
290,0.102634
291,0.101772
292,0.101323
293,0.100417
294,0.0996743
295,0.0988727
296,0.0984984
297,0.0983304
298,0.0982956
299,0.0981898
300,0.0980635
301,0.0980589
302,0.0980472
303,0.0980451
304,0.098042
305,0.0980357
306,0.0980233
307,0.0979697
308,0.0978526
309,0.097696
310,0.0973554
311,0.0965944
312,0.0957558
313,0.095215
314,0.09482
315,0.0945178
316,0.0942542
317,0.0940726
318,0.0936557
319,0.0929624
320,0.0927451
321,0.0926851
322,0.0926743
323,0.0926497
324,0.0925944
325,0.0923836
326,0.0918249
327,0.0906956
328,0.0897007
329,0.0883416
330,0.0875459
331,0.0867343
332,0.0864121
333,0.0854122
334,0.0850343
335,0.084743
336,0.0839709
337,0.0825453
338,0.0814056
339,0.0801487
340,0.0790475
341,0.0780549
342,0.0761894
343,0.0741091
344,0.0722596
345,0.0710951
346,0.0705395
347,0.0703122
348,0.0701385
349,0.069951
350,0.0697014
351,0.0696703
352,0.069636
353,0.0696261
354,0.0696201
355,0.0696133
356,0.0695381
357,0.0694562
358,0.0692818
359,0.0690082
360,0.0686143
361,0.0672317
362,0.0656724
363,0.0644409
364,0.0636564
365,0.0631147
366,0.0626248
367,0.0620763
368,0.0618289
369,0.0610846
370,0.0606219
371,0.0602937
372,0.0601533
373,0.060074
374,0.0599239
375,0.0595384
376,0.059046
377,0.0586272
378,0.0581455
379,0.057553
380,0.0571423
381,0.0564072
382,0.0563756
383,0.0563603
384,0.0563603
385,0.0563389
386,0.0562591
387,0.0560064
388,0.0558018
389,0.0555572
390,0.0553479
391,0.0549142
392,0.0546599
393,0.0543012
394,0.053972
395,0.0537123
396,0.0535165
397,0.0534493
398,0.0534433
399,0.0534279
400,0.0532672
401,0.053251
402,0.0532307
403,0.0532298
404,0.0532294
405,0.0532293
406,0.0532268
407,0.0532043
408,0.0531417
409,0.0530928
410,0.0529132
411,0.0526473
412,0.0523505
413,0.0521158
414,0.0519209
415,0.0517817
416,0.051666
417,0.0515834
418,0.0513755
419,0.0509971
420,0.050885
421,0.0508442
422,0.0508281
423,0.0508281
424,0.0508237
425,0.0507962
426,0.0505725
427,0.0502589
428,0.0497243
429,0.0492768
430,0.0485375
431,0.0478566
432,0.0471311
433,0.0467666
434,0.0464471
435,0.0461069
436,0.0458124
437,0.0445689
438,0.0435095
439,0.0428787
440,0.0421271
441,0.0415069
442,0.0398489
443,0.0367209
444,0.0338112
445,0.0326959
446,0.0318652
447,0.0314396
448,0.0312359
449,0.031171
450,0.0310038
451,0.0309925
452,0.0309672
453,0.0309393
454,0.0309291
455,0.0309186
456,0.0308614
457,0.0307546
458,0.0304712
459,0.0302767
460,0.0296912
461,0.027822
462,0.026354
463,0.0254454
464,0.0250385
465,0.024553
466,0.0242212
467,0.0241022
468,0.0235812
469,0.0232298
470,0.0230228
471,0.0228848
472,0.0228161
473,0.0227253
474,0.0226758
475,0.0224226
476,0.0221396
477,0.0219088
478,0.0217255
479,0.0213775
480,0.021252
481,0.0211329
482,0.0210762
483,0.0210657
484,0.0210462
485,0.0210004
486,0.0209258
487,0.0208639
488,0.0207566
489,0.0206408
490,0.0205243
491,0.0204118
492,0.0202794
493,0.0202007
494,0.0200251
495,0.0199345
496,0.0198918
497,0.0198689
498,0.0198685
499,0.0198625
500,0.0198327
501,0.0198296
502,0.0198248
503,0.0198248
504,0.0198247
505,0.0198237
506,0.0198218
507,0.0198072
508,0.0197722
509,0.0197475
510,0.0196562
511,0.0195699
512,0.0194887
513,0.019445
514,0.0193985
515,0.0193781
516,0.019336
517,0.0192954
518,0.0192474
519,0.0190974
520,0.0190794
521,0.0190655
522,0.0190579
523,0.0190523
524,0.0190195
525,0.0189849
526,0.0189061
527,0.0188473
528,0.0187617
529,0.0186238
530,0.0183141
531,0.0178959
532,0.0178548
533,0.0178096
534,0.0177382
535,0.0175525
536,0.0174341
537,0.0169424
538,0.0167203
539,0.0164633
540,0.0161321
541,0.0157247
542,0.014738
543,0.0123982
544,0.0109166
545,0.0104326
546,0.0101488
547,0.00984102
548,0.00964881
549,0.00953764
550,0.00942241
551,0.00940479
552,0.00938387
553,0.00934314
554,0.00925899
555,0.00920346
556,0.00902455
557,0.00873344
558,0.0084052
559,0.00806573
560,0.00762353
561,0.00724532
562,0.0068688
563,0.00664098
564,0.00656112
565,0.00646413
566,0.00638535
567,0.00629155
568,0.00621669
569,0.0061402
570,0.00610465
571,0.00606283
572,0.00601525
573,0.00594076
574,0.00587131
575,0.00579472
576,0.00568929
577,0.00560279
578,0.00550947
579,0.00539598
580,0.00531106
581,0.00521908
582,0.00520162
583,0.00518031
584,0.00516442
585,0.00515228
586,0.00511834
587,0.00500797
588,0.00493825
589,0.00490699
590,0.0048718
591,0.00485432
592,0.00483984
593,0.00482382
594,0.00479125
595,0.00477709
596,0.00477372
597,0.00477176
598,0.00477125
599,0.00476886
600,0.00476021
601,0.00475695
602,0.0047559
603,0.00475587
604,0.00475572
605,0.00475524
606,0.0047532
607,0.00474532
608,0.00473696
609,0.00473384
610,0.00472393
611,0.00471292
612,0.00470844
613,0.00470482
614,0.00470013
615,0.00469609
616,0.00468392
617,0.00465479
618,0.00464232
619,0.00459471
620,0.00458549
621,0.00458352
622,0.0045819
623,0.00457812
624,0.00456984
625,0.00453451
626,0.00448957
627,0.00444052
628,0.00441224
629,0.00436229
630,0.00429641
631,0.00422238
632,0.00420082
633,0.00414266
634,0.00411928
635,0.00408259
636,0.00406043
637,0.00400811
638,0.00396877
639,0.00393306
640,0.00389137
641,0.0038249
642,0.00370994
643,0.00334526
644,0.0032546
645,0.00320037
646,0.00314562
647,0.00310883
648,0.00308967
649,0.00306787
650,0.00302536
651,0.00301104
652,0.00299415
653,0.00297839
654,0.00294316
655,0.00293115
656,0.00289957
657,0.00286382
658,0.002838
659,0.002791
660,0.0027103
661,0.002597
662,0.00250354
663,0.00247556
664,0.00245261
665,0.00241618
666,0.00239621
667,0.0023757
668,0.0023615
669,0.00233385
670,0.00231694
671,0.00229835
672,0.00228067
673,0.00226359
674,0.00223322
675,0.00220347
676,0.00217978
677,0.00215636
678,0.00213711
679,0.00210603
680,0.0020819
681,0.00203967
682,0.0020302
683,0.00202269
684,0.00201725
685,0.00201487
686,0.00201026
687,0.00198402
688,0.00197374
689,0.00196182
690,0.00194883
691,0.00194682
692,0.00194486
693,0.00194307
694,0.00193993
695,0.00193558
696,0.00193308
697,0.0019307
698,0.00192552
699,0.00191244
700,0.00190966
701,0.00190857
702,0.00190799
703,0.00190788
704,0.00190693
705,0.00190589
706,0.00190389
707,0.00189884
708,0.0018899
709,0.00188733
710,0.00188557
711,0.00188496
712,0.00188477
713,0.00188469
714,0.00188325
715,0.00187839
716,0.00186618
717,0.00185647
718,0.00185068
719,0.00184392
720,0.00183297
721,0.00182871
722,0.00182606
723,0.00182159
724,0.00181809
725,0.00180975
726,0.00180118
727,0.00178892
728,0.00176944
729,0.00174097
730,0.00172067
731,0.00167407
732,0.00167003
733,0.00165877
734,0.00165023
735,0.00162903
736,0.00160983
737,0.00159122
738,0.00158361
739,0.00157699
740,0.00156848
741,0.00154503
742,0.00149617
743,0.00143431
744,0.00140582
745,0.00137787
746,0.00134029
747,0.00132712
748,0.0012958
749,0.00128292
750,0.00127131
751,0.00126874
752,0.00126706
753,0.00126457
754,0.00126019
755,0.00125506
756,0.00123443
757,0.00121073
758,0.00116992
759,0.00112991
760,0.00109532
761,0.00108083
762,0.00106126
763,0.00105858
764,0.00105451
765,0.00105208
766,0.00104998
767,0.0010464
768,0.00104248
769,0.00102806
770,0.00101549
771,0.00100408
772,0.00099956
773,0.000982882
774,0.000969416
775,0.000956728
776,0.00094482
777,0.000930629
778,0.00092568
779,0.000922096
780,0.000919705
781,0.000914797
782,0.000913931
783,0.000911957
784,0.000908506
785,0.000899821
786,0.000893408
787,0.000888094
788,0.000883165
789,0.00088097
790,0.000880106
791,0.000879686
792,0.000879377
793,0.00087881
794,0.000877622
795,0.000874534
796,0.000871511
797,0.000870398
798,0.000869429
799,0.000866459
800,0.000860688
801,0.000859043
802,0.000857532
803,0.000856825
804,0.000855892
805,0.000854996
806,0.000853133
807,0.00085079
808,0.000848108
809,0.000847371
810,0.000846507
811,0.000846291
812,0.000846129
813,0.000845897
814,0.000844932
815,0.000844231
816,0.000842149
817,0.000839577
818,0.000835244
819,0.000828819
820,0.000824239
821,0.000822599
822,0.000821151
823,0.000819232
824,0.00081694
825,0.000811868
826,0.00080652
827,0.000804481
828,0.000800691
829,0.000796148
830,0.00078679
831,0.000752947
832,0.000746965
833,0.000737111
834,0.000730637
835,0.000721849
836,0.000710293
837,0.000697783
838,0.00069119
839,0.000687655
840,0.000685053
841,0.000681395
842,0.000673554
843,0.000652788
844,0.000638042
845,0.000596339
846,0.000572823
847,0.000557185
848,0.000552028
849,0.000548363
850,0.000544156
851,0.000543802
852,0.000542895
853,0.000541146
854,0.000538374
855,0.000535568
856,0.000526921
857,0.000518279
858,0.00049617
859,0.000480811
860,0.000474682
861,0.000462361
862,0.000453113
863,0.000447945
864,0.000443612
865,0.000440649
866,0.000438942
867,0.0004347
868,0.000432272
869,0.000427081
870,0.000421954
871,0.000419765
872,0.000418156
873,0.00041385
874,0.000408357
875,0.000402082
876,0.000395464
877,0.000388355
878,0.000385673
879,0.000384166
880,0.000383218
881,0.000380312
882,0.000379697
883,0.000379382
884,0.00037898
885,0.00037652
886,0.000373809
887,0.000371389
888,0.000369544
889,0.000368555
890,0.000367907
891,0.000367686
892,0.000367391
893,0.000367066
894,0.000366748
895,0.000365727
896,0.00036475
897,0.000364451
898,0.000363822
899,0.000362382
900,0.00036019
901,0.0003594
902,0.000358471
903,0.000357879
904,0.00035728
905,0.000356579
906,0.000356213
907,0.000355997
908,0.000355547
909,0.000355285
910,0.000355001
911,0.000354873
912,0.000354634
913,0.000354259
914,0.000353335
915,0.000352787
916,0.000351763
917,0.000350774
918,0.000350364
919,0.000348015
920,0.000346384
921,0.000345401
922,0.000344484
923,0.00034326
924,0.000342441
925,0.000341442
926,0.000339913
927,0.000339003
928,0.000337576
929,0.000335753
930,0.000332199
931,0.00032371
932,0.000318023
933,0.000312491
934,0.000309236
935,0.000305367
936,0.000298886
937,0.000294776
938,0.000291155
939,0.000289051
940,0.000287743
941,0.000286293
942,0.000284802
943,0.000280456
944,0.00027297
945,0.000257765
946,0.000242083
947,0.000239346
948,0.000235179
949,0.000232004
950,0.000230432
951,0.000230146
952,0.000229845
953,0.000229393
954,0.00022855
955,0.000227629
956,0.00022617
957,0.000224391
958,0.000220722
959,0.000217368
960,0.000209983
961,0.000203454
962,0.000197537
963,0.000194195
964,0.000190753
965,0.000189305
966,0.000187884
967,0.000186233
968,0.000185221
969,0.000183714
970,0.000182972
971,0.00018161
972,0.000180556
973,0.000178507
974,0.000176057
975,0.000172813
976,0.0001697
977,0.000167674
978,0.000166388
979,0.000164899
980,0.000164242
981,0.00016258
982,0.000162013
983,0.000161598
984,0.000161181
985,0.000160702
986,0.000159749
987,0.000158479
988,0.000157705
989,0.000156851
990,0.000156543
991,0.000156395
992,0.000156186
993,0.00015604
994,0.000155806
995,0.000155571
996,0.000155144
997,0.000154854
998,0.000154245
999,0.000153514
1000,0.00015221
1001,0.000152052
1002,0.000151757
1003,0.000151554
1004,0.000151345
1005,0.000151165
1006,0.000150832
1007,0.000150594
1008,0.000150312
1009,0.000150193
1010,0.00015008
1011,0.000149941
1012,0.000149791
1013,0.00014963
1014,0.000149404
1015,0.000149097
1016,0.000148573
1017,0.000147646
1018,0.000147146
1019,0.000146861
1020,0.000146504
1021,0.000146337
1022,0.000146015
1023,0.000145768
1024,0.000145245
1025,0.000144647
1026,0.000144103
1027,0.000143582
1028,0.000143148
1029,0.000142695
1030,0.000141785
1031,0.000138458
1032,0.000135508
1033,0.000134512
1034,0.000133591
1035,0.000132665
1036,0.000131895
1037,0.000131085
1038,0.00012996
1039,0.000128922
1040,0.000128157
1041,0.000127427
1042,0.000126436
1043,0.000123968
1044,0.00012117
1045,0.000119206
1046,0.000115383
1047,0.000114391
1048,0.000112406
1049,0.00011134
1050,0.000110734
1051,0.000110661
1052,0.00011061
1053,0.000110533
1054,0.000110249
1055,0.000110083
1056,0.000109537
1057,0.000108917
1058,0.000108267
1059,0.000107095
1060,0.000104357
1061,0.000102016
1062,9.91682e-05
1063,9.87517e-05
1064,9.81586e-05
1065,9.78237e-05
1066,9.74418e-05
1067,9.706e-05
1068,9.65971e-05
1069,9.58292e-05
1070,9.53691e-05
1071,9.49783e-05
1072,9.46895e-05
1073,9.35116e-05
1074,9.23206e-05
1075,9.14447e-05
1076,9.08935e-05
1077,9.03156e-05
1078,8.97023e-05
1079,8.91807e-05
1080,8.88802e-05
1081,8.83342e-05
1082,8.80554e-05
1083,8.7862e-05
1084,8.74492e-05
1085,8.69437e-05
1086,8.6452e-05
1087,8.58681e-05
1088,8.555e-05
1089,8.53475e-05
1090,8.52944e-05
1091,8.52624e-05
1092,8.52028e-05
1093,8.49629e-05
1094,8.47175e-05
1095,8.45473e-05
1096,8.43177e-05
1097,8.41177e-05
1098,8.35272e-05
1099,8.303e-05
1100,8.24912e-05
1101,8.23379e-05
1102,8.21777e-05
1103,8.20947e-05
1104,8.20412e-05
1105,8.20009e-05
1106,8.1888e-05
1107,8.17683e-05
1108,8.16754e-05
1109,8.16483e-05
1110,8.15479e-05
1111,8.12591e-05
1112,8.10513e-05
1113,8.09054e-05
1114,8.0745e-05
1115,8.06173e-05
1116,8.04316e-05
1117,8.02627e-05
1118,8.01927e-05
1119,8e-05
1120,7.97435e-05
1121,7.96282e-05
1122,7.94524e-05
1123,7.91997e-05
1124,7.88641e-05
1125,7.85034e-05
1126,7.82909e-05
1127,7.81768e-05
1128,7.79766e-05
1129,7.77736e-05
1130,7.7307e-05
1131,7.60742e-05
1132,7.50074e-05
1133,7.45016e-05
1134,7.39664e-05
1135,7.34808e-05
1136,7.29773e-05
1137,7.18526e-05
1138,7.15721e-05
1139,7.14227e-05
1140,7.12881e-05
1141,7.10205e-05
1142,7.06635e-05
1143,6.95692e-05
1144,6.88162e-05
1145,6.72554e-05
1146,6.58065e-05
1147,6.43004e-05
1148,6.33572e-05
1149,6.26267e-05
1150,6.238e-05
1151,6.23395e-05
1152,6.22741e-05
1153,6.22075e-05
1154,6.21174e-05
1155,6.20529e-05
1156,6.19189e-05
1157,6.16959e-05
1158,6.12708e-05
1159,6.0644e-05
1160,5.94379e-05
1161,5.76935e-05
1162,5.65487e-05
1163,5.58803e-05
1164,5.56743e-05
1165,5.54235e-05
1166,5.51991e-05
1167,5.50672e-05
1168,5.47744e-05
1169,5.42128e-05
1170,5.39183e-05
1171,5.37342e-05
1172,5.35898e-05
1173,5.30712e-05
1174,5.24039e-05
1175,5.16705e-05
1176,5.11571e-05
1177,5.06493e-05
1178,5.05352e-05
1179,5.04547e-05
1180,5.04101e-05
1181,5.03699e-05
1182,5.03283e-05
1183,5.02644e-05
1184,5.01629e-05
1185,4.98597e-05
1186,4.96525e-05
1187,4.92489e-05
1188,4.89756e-05
1189,4.89062e-05
1190,4.88659e-05
1191,4.88532e-05
1192,4.88363e-05
1193,4.87976e-05
1194,4.87073e-05
1195,4.85592e-05
1196,4.84356e-05
1197,4.83064e-05
1198,4.79902e-05
1199,4.76577e-05
1200,4.71227e-05
1201,4.69626e-05
1202,4.68175e-05
1203,4.67204e-05
1204,4.66865e-05
1205,4.66802e-05
1206,4.66751e-05
1207,4.66751e-05
1208,4.66748e-05
1209,4.66738e-05
1210,4.66214e-05
1211,4.6424e-05
1212,4.62343e-05
1213,4.61576e-05
1214,4.60505e-05
1215,4.58846e-05
1216,4.57642e-05
1217,4.5628e-05
1218,4.55373e-05
1219,4.54382e-05
1220,4.53415e-05
1221,4.53004e-05
1222,4.52573e-05
1223,4.51839e-05
1224,4.50063e-05
1225,4.48532e-05
1226,4.47511e-05
1227,4.46592e-05
1228,4.45485e-05
1229,4.44232e-05
1230,4.42006e-05
1231,4.34786e-05
1232,4.24877e-05
1233,4.22099e-05
1234,4.1993e-05
1235,4.17952e-05
1236,4.14582e-05
1237,4.1157e-05
1238,4.08994e-05
1239,4.05386e-05
1240,4.02908e-05
1241,4.0076e-05
1242,3.98325e-05
1243,3.93429e-05
1244,3.88808e-05
1245,3.8219e-05
1246,3.67841e-05
1247,3.60786e-05
1248,3.55392e-05
1249,3.52416e-05
1250,3.50409e-05
1251,3.50278e-05
1252,3.49982e-05
1253,3.49736e-05
1254,3.49305e-05
1255,3.48993e-05
1256,3.48035e-05
1257,3.46575e-05
1258,3.43554e-05
1259,3.38724e-05
1260,3.30254e-05
1261,3.18449e-05
1262,3.12128e-05
1263,3.09719e-05
1264,3.08563e-05
1265,3.06164e-05
1266,3.04597e-05
1267,3.03498e-05
1268,3.01337e-05
1269,2.99527e-05
1270,2.9777e-05
1271,2.97034e-05
1272,2.95458e-05
1273,2.94619e-05
1274,2.92644e-05
1275,2.89434e-05
1276,2.86749e-05
1277,2.83557e-05
1278,2.81478e-05
1279,2.7964e-05
1280,2.77885e-05
1281,2.77051e-05
1282,2.76843e-05
1283,2.76705e-05
1284,2.766e-05
1285,2.76335e-05
1286,2.75691e-05
1287,2.73451e-05
1288,2.72314e-05
1289,2.71608e-05
1290,2.71176e-05
1291,2.70582e-05
1292,2.69905e-05
1293,2.69227e-05
1294,2.68747e-05
1295,2.68372e-05
1296,2.68073e-05
1297,2.6789e-05
1298,2.67491e-05
1299,2.66982e-05
1300,2.65999e-05
1301,2.65768e-05
1302,2.65556e-05
1303,2.65491e-05
1304,2.65391e-05
1305,2.65359e-05
1306,2.65332e-05
1307,2.65257e-05
1308,2.65116e-05
1309,2.64999e-05
1310,2.64551e-05
1311,2.63642e-05
1312,2.62828e-05
1313,2.62541e-05
1314,2.62088e-05
1315,2.61698e-05
1316,2.61049e-05
1317,2.59759e-05
1318,2.59348e-05
1319,2.57744e-05
1320,2.56959e-05
1321,2.56782e-05
1322,2.56683e-05
1323,2.56625e-05
1324,2.56429e-05
1325,2.56027e-05
1326,2.54734e-05
1327,2.53631e-05
1328,2.52336e-05
1329,2.51336e-05
1330,2.46724e-05
1331,2.43217e-05
1332,2.40077e-05
1333,2.38807e-05
1334,2.37628e-05
1335,2.36553e-05
1336,2.34238e-05
1337,2.32905e-05
1338,2.30393e-05
1339,2.29083e-05
1340,2.27774e-05
1341,2.26636e-05
1342,2.23574e-05
1343,2.16404e-05
1344,2.12185e-05
1345,2.03845e-05
1346,2.00468e-05
1347,1.98652e-05
1348,1.97427e-05
1349,1.96544e-05
1350,1.94187e-05
1351,1.93589e-05
1352,1.92888e-05
1353,1.91838e-05
1354,1.91477e-05
1355,1.91234e-05
1356,1.90966e-05
1357,1.90504e-05
1358,1.89657e-05
1359,1.88811e-05
1360,1.86279e-05
1361,1.79405e-05
1362,1.74214e-05
1363,1.73072e-05
1364,1.70052e-05
1365,1.6781e-05
1366,1.65905e-05
1367,1.65422e-05
1368,1.63623e-05
1369,1.61682e-05
1370,1.61093e-05
1371,1.60693e-05
1372,1.60445e-05
1373,1.59801e-05
1374,1.58674e-05
1375,1.57228e-05
1376,1.54976e-05
1377,1.52907e-05
1378,1.52077e-05
1379,1.50961e-05
1380,1.49811e-05
1381,1.48945e-05
1382,1.48645e-05
1383,1.48199e-05
1384,1.48144e-05
1385,1.48121e-05
1386,1.4802e-05
1387,1.47322e-05
1388,1.4691e-05
1389,1.46407e-05
1390,1.45914e-05
1391,1.45567e-05
1392,1.4516e-05
1393,1.44547e-05
1394,1.44411e-05
1395,1.44324e-05
1396,1.44176e-05
1397,1.43991e-05
1398,1.43394e-05
1399,1.42794e-05
1400,1.4222e-05
1401,1.42088e-05
1402,1.41952e-05
1403,1.41898e-05
1404,1.4183e-05
1405,1.41796e-05
1406,1.41745e-05
1407,1.41717e-05
1408,1.41686e-05
1409,1.41655e-05
1410,1.41531e-05
1411,1.40936e-05
1412,1.40398e-05
1413,1.40162e-05
1414,1.39902e-05
1415,1.39557e-05
1416,1.39253e-05
1417,1.38598e-05
1418,1.38378e-05
1419,1.37996e-05
1420,1.378e-05
1421,1.37715e-05
1422,1.37605e-05
1423,1.37499e-05
1424,1.37111e-05
1425,1.36708e-05
1426,1.36123e-05
1427,1.35772e-05
1428,1.35255e-05
1429,1.34565e-05
1430,1.32807e-05
1431,1.29535e-05
1432,1.276e-05
1433,1.27087e-05
1434,1.26366e-05
1435,1.25881e-05
1436,1.24242e-05
1437,1.23322e-05
1438,1.21745e-05
1439,1.20142e-05
1440,1.19026e-05
1441,1.17714e-05
1442,1.16001e-05
1443,1.13691e-05
1444,1.11865e-05
1445,1.0852e-05
1446,1.06016e-05
1447,1.05122e-05
1448,1.0406e-05
1449,1.02546e-05
1450,1.01985e-05
1451,1.01826e-05
1452,1.01615e-05
1453,1.01319e-05
1454,1.0113e-05
1455,1.00994e-05
1456,1.00756e-05
1457,1.00417e-05
1458,9.96948e-06
1459,9.91316e-06
1460,9.68894e-06
1461,9.39679e-06
1462,9.14946e-06
1463,9.03006e-06
1464,8.91695e-06
1465,8.8286e-06
1466,8.70867e-06
1467,8.6491e-06
1468,8.57531e-06
1469,8.47535e-06
1470,8.42125e-06
1471,8.40357e-06
1472,8.38839e-06
1473,8.3293e-06
1474,8.28434e-06
1475,8.16563e-06
1476,8.05219e-06
1477,7.90008e-06
1478,7.8501e-06
1479,7.81674e-06
1480,7.78438e-06
1481,7.7608e-06
1482,7.74367e-06
1483,7.7234e-06
1484,7.7096e-06
1485,7.70154e-06
1486,7.6863e-06
1487,7.66271e-06
1488,7.63996e-06
1489,7.60998e-06
1490,7.59373e-06
1491,7.57988e-06
1492,7.56743e-06
1493,7.5445e-06
1494,7.53493e-06
1495,7.52397e-06
1496,7.51407e-06
1497,7.489e-06
1498,7.46941e-06
1499,7.4452e-06
1500,7.43104e-06
1501,7.42444e-06
1502,7.42151e-06
1503,7.42007e-06
1504,7.41615e-06
1505,7.41437e-06
1506,7.41046e-06
1507,7.40758e-06
1508,7.40374e-06
1509,7.39977e-06
1510,7.39044e-06
1511,7.36935e-06
1512,7.34538e-06
1513,7.32192e-06
1514,7.31064e-06
1515,7.27991e-06
1516,7.24827e-06
1517,7.22843e-06
1518,7.22122e-06
1519,7.20506e-06
1520,7.19942e-06
1521,7.19728e-06
1522,7.19526e-06
1523,7.1907e-06
1524,7.17722e-06
1525,7.14771e-06
1526,7.11169e-06
1527,7.07423e-06
1528,7.02994e-06
1529,6.9659e-06
1530,6.9065e-06
1531,6.73545e-06
1532,6.5998e-06
1533,6.57712e-06
1534,6.55869e-06
1535,6.53e-06
1536,6.43445e-06
1537,6.34594e-06
1538,6.19984e-06
1539,5.98753e-06
1540,5.89396e-06
1541,5.82412e-06
1542,5.75623e-06
1543,5.65538e-06
1544,5.56753e-06
1545,5.46767e-06
1546,5.37917e-06
1547,5.35089e-06
1548,5.30492e-06
1549,5.25561e-06
1550,5.22483e-06
1551,5.21658e-06
1552,5.20278e-06
1553,5.18597e-06
1554,5.17383e-06
1555,5.16084e-06
1556,5.12654e-06
1557,5.09064e-06
1558,5.03915e-06
1559,5.00869e-06
1560,4.94372e-06
1561,4.86446e-06
1562,4.79268e-06
1563,4.7581e-06
1564,4.69097e-06
1565,4.57542e-06
1566,4.47334e-06
1567,4.4102e-06
1568,4.35719e-06
1569,4.24703e-06
1570,4.2301e-06
1571,4.22008e-06
1572,4.21401e-06
1573,4.19839e-06
1574,4.17157e-06
1575,4.08659e-06
1576,3.99559e-06
1577,3.92413e-06
1578,3.9022e-06
1579,3.88648e-06
1580,3.87838e-06
1581,3.87133e-06
1582,3.86012e-06
1583,3.85359e-06
1584,3.84644e-06
